EmoEmilia	EmoEmilia_ZH_B00090_S00350_W000000.wav	anger	那就没什么好说的了。贝利亚,就让我粉碎你的计划吧。	你们这群蔬菜战士居然让我出丑接下来看我的厉害启动前进模式轰轰轰
EmoEmilia	EmoEmilia_EN_B00017_S00691_W000008.wav	anger	 I want you to stop saying this right now. Don't say this anymore. Instead of saying, sorry, my English is not good, I want you to say this. I love speaking English. It's my second language.	 Remember, the witch is evil and should be killed. Now go! Don't ask to see me again!
EmoEmilia	EmoEmilia_EN_B00017_S00715_W000006.wav	anger	 Remember, the witch is evil and should be killed. Now go! Don't ask to see me again!	 We say talking trash. So again, stop talking trash if you can't back up or support your statement.
EmoEmilia	EmoEmilia_EN_B00017_S00744_W000008.wav	anger	 We say talking trash. So again, stop talking trash if you can't back up or support your statement.	 I tried to just call the guy for how many times already? Again, I tried to just call the guy for how many times already? I've already tried to call him so many times.
EmoEmilia	EmoEmilia_EN_B00017_S00837_W000086.wav	anger	 I tried to just call the guy for how many times already? Again, I tried to just call the guy for how many times already? I've already tried to call him so many times.	 Now listen here. I allowed you into my bedroom. However, that does not mean I accept you as my tutor. You've made that clear.
EmoEmilia	EmoEmilia_EN_B00017_S01620_W000008.wav	anger	 Now listen here. I allowed you into my bedroom. However, that does not mean I accept you as my tutor. You've made that clear.	 When you throw a wobbly, it means that you become exceptionally angry, frustrated and annoyed. You basically lose your temper. That is the more formal equivalent. To lose your temper or to throw a wobbly.
EmoEmilia	EmoEmilia_EN_B00017_S01645_W000009.wav	anger	 When you throw a wobbly, it means that you become exceptionally angry, frustrated and annoyed. You basically lose your temper. That is the more formal equivalent. To lose your temper or to throw a wobbly.	 You're allowed! Don't let him fool you, Kai! Brony has a nasty personality and always has to find fault with me! That's all this is! Excuse me! What? Tell me I'm wrong!
EmoEmilia	EmoEmilia_EN_B00017_S01727_W000014.wav	anger	 You're allowed! Don't let him fool you, Kai! Brony has a nasty personality and always has to find fault with me! That's all this is! Excuse me! What? Tell me I'm wrong!	 The thing that I hate the most about studying English. The thing that I hate the most about studying English. Is the spelling.
EmoEmilia	EmoEmilia_EN_B00017_S01991_W000021.wav	anger	 The thing that I hate the most about studying English. The thing that I hate the most about studying English. Is the spelling.	 If that's so, I've heard enough. The royal tutor is the man who will groom our king. It is the most prestigious post in the entire palace. It cannot be left to a criminal with no degrees.
EmoEmilia	EmoEmilia_EN_B00017_S02052_W000000.wav	anger	 If that's so, I've heard enough. The royal tutor is the man who will groom our king. It is the most prestigious post in the entire palace. It cannot be left to a criminal with no degrees.	 The boss was really angry. You overstepped the mark when you told him he was wrong in front of everyone.
EmoEmilia	EmoEmilia_EN_B00017_S02781_W000032.wav	anger	 The boss was really angry. You overstepped the mark when you told him he was wrong in front of everyone.	 And you know, my mother's responsible for not just me, but all these generations after me. Why should I be the one to pay the entire benefit of my mother's operation? So you know what I'm going to do? I'll give her the million dollars.
EmoEmilia	EmoEmilia_EN_B00017_S02829_W000189.wav	anger	 And you know, my mother's responsible for not just me, but all these generations after me. Why should I be the one to pay the entire benefit of my mother's operation? So you know what I'm going to do? I'll give her the million dollars.	 Teams, listen up! There's some numbers! 400 people are coming in two hours! You've had a half an hour, two hours to go! Come on! Get a move on! Come on!
EmoEmilia	EmoEmilia_EN_B00017_S02882_W000009.wav	anger	 Teams, listen up! There's some numbers! 400 people are coming in two hours! You've had a half an hour, two hours to go! Come on! Get a move on! Come on!	 Listen up, teams! There is a hell of a lot of work to happen between now and service. And you only have 26 minutes to go. Now move it! Come on! Let's go, let's go, let's go! Come on, great team!
EmoEmilia	EmoEmilia_EN_B00017_S03025_W000008.wav	anger	 Listen up, teams! There is a hell of a lot of work to happen between now and service. And you only have 26 minutes to go. Now move it! Come on! Let's go, let's go, let's go! Come on, great team!	 I need people who are helping plate at the front now! Who? Give them a job! Guys!
EmoEmilia	EmoEmilia_EN_B00017_S03043_W000002.wav	anger	 I need people who are helping plate at the front now! Who? Give them a job! Guys!	 My collection only mirrors the respect that I have for him. Wait, you want it for yourself, don't you? Forget it.
EmoEmilia	EmoEmilia_EN_B00017_S04323_W000002.wav	anger	 My collection only mirrors the respect that I have for him. Wait, you want it for yourself, don't you? Forget it.	 How dare you point a gun at Lord Kaname! Tearing you to shreds right here wouldn't be enough! However, I will restrain myself while attending this academy. I don't want to hinder the Headmaster's pacifist ideology. But never forget...
EmoEmilia	EmoEmilia_EN_B00017_S04445_W000002.wav	anger	 How dare you point a gun at Lord Kaname! Tearing you to shreds right here wouldn't be enough! However, I will restrain myself while attending this academy. I don't want to hinder the Headmaster's pacifist ideology. But never forget...	 Teams, listen up! There's some numbers! 400 people are coming in two hours! You've had a half an hour, two hours to go! Come on! Get a move on! Come on!
EmoEmilia	EmoEmilia_EN_B00017_S04510_W000010.wav	anger	 Teams, listen up! There's some numbers! 400 people are coming in two hours! You've had a half an hour, two hours to go! Come on! Get a move on! Come on!	 And I don't care if you refuse or even if you hate me, Zero. I will tame the beast in you as many times as necessary.
EmoEmilia	EmoEmilia_EN_B00017_S04589_W000005.wav	anger	 And I don't care if you refuse or even if you hate me, Zero. I will tame the beast in you as many times as necessary.	 If you don't communicate clearly in any kitchen things will go wrong. If things go wrong today, you'll be in elimination.
EmoEmilia	EmoEmilia_EN_B00017_S05072_W000003.wav	anger	 If you don't communicate clearly in any kitchen things will go wrong. If things go wrong today, you'll be in elimination.	 Who just go home and all they do is homework. I hate seeing how it consumes people's lives.
EmoEmilia	EmoEmilia_EN_B00017_S06706_W000000.wav	anger	 Who just go home and all they do is homework. I hate seeing how it consumes people's lives.	 Trick-or-treaters are so annoying. They just show up demanding candy they didn't even pay for. Who does that?
EmoEmilia	EmoEmilia_EN_B00017_S08176_W000000.wav	anger	 Trick-or-treaters are so annoying. They just show up demanding candy they didn't even pay for. Who does that?	 Don't make me destroy you. Tell me where she is.
EmoEmilia	EmoEmilia_EN_B00017_S08541_W000001.wav	anger	 Don't make me destroy you. Tell me where she is.	 How dare you interrupt my- It's okay.
EmoEmilia	EmoEmilia_EN_B00017_S08781_W000000.wav	anger	 How dare you interrupt my- It's okay.	 I am the great immortal. You destroyed my ginseng tree.
EmoEmilia	EmoEmilia_EN_B00017_S09036_W000000.wav	anger	 I am the great immortal. You destroyed my ginseng tree.	 I've been here, Carlos! I have tried so hard to not be selfish and to put your knees above mine! I mean, for God's sakes, look at me! I have agreed to be a mother for you!
EmoEmilia	EmoEmilia_EN_B00017_S09183_W000001.wav	anger	 I've been here, Carlos! I have tried so hard to not be selfish and to put your knees above mine! I mean, for God's sakes, look at me! I have agreed to be a mother for you!	 Come on. Give me some fucking questions. Make yourself fucking useful guys, come on.
EmoEmilia	EmoEmilia_EN_B00017_S09478_W000004.wav	anger	 Come on. Give me some fucking questions. Make yourself fucking useful guys, come on.	 I know that, said the monkey. I wasn't serious about going home. But I'm angry with Master. How many times have I warned him about demons? He never believes me! If he had listened to me earlier, he wouldn't have been kidnapped.
EmoEmilia	EmoEmilia_EN_B00017_S09558_W000000.wav	anger	 I know that, said the monkey. I wasn't serious about going home. But I'm angry with Master. How many times have I warned him about demons? He never believes me! If he had listened to me earlier, he wouldn't have been kidnapped.	 Evil demon! said Guan Yin. How dare you try to attack me!
EmoEmilia	EmoEmilia_EN_B00017_S09659_W000004.wav	anger	 Evil demon! said Guan Yin. How dare you try to attack me!	 Who the hell are you supposed to be? Why are there so many things I need to keep track of? Oh god, this is much worse. Where are they?
EmoEmilia	EmoEmilia_EN_B00041_S00419_W000002.wav	anger	 Who the hell are you supposed to be? Why are there so many things I need to keep track of? Oh god, this is much worse. Where are they?	 It was a hell of a lot more than a custody hearing. You were fighting for control of this company. You were fighting everyone Cabbage smiled on. It was all about your rage with your father.
EmoEmilia	EmoEmilia_EN_B00041_S01979_W000002.wav	anger	 It was a hell of a lot more than a custody hearing. You were fighting for control of this company. You were fighting everyone Cabbage smiled on. It was all about your rage with your father.	 No, I don't want to sit. I just, I want to know how she is. Now tell me.
EmoEmilia	EmoEmilia_EN_B00041_S02133_W000003.wav	anger	 No, I don't want to sit. I just, I want to know how she is. Now tell me.	 I hate the fact that I rely on my cell phone. I hate it. I'm a slave to my cell phone. I hate that. Like, you ever just leave your cell phone home and you know it's home? You still feel upset. Like you just, you feel like something is missing.
EmoEmilia	EmoEmilia_EN_B00041_S02833_W000001.wav	anger	 I hate the fact that I rely on my cell phone. I hate it. I'm a slave to my cell phone. I hate that. Like, you ever just leave your cell phone home and you know it's home? You still feel upset. Like you just, you feel like something is missing.	 We are a world family. There's no room for this kind of absurdity anymore. Get with it. Stop this attack. Let's work together.
EmoEmilia	EmoEmilia_EN_B00041_S03895_W000008.wav	anger	 We are a world family. There's no room for this kind of absurdity anymore. Get with it. Stop this attack. Let's work together.	 We are a world family. There's no room for this kind of absurdity anymore. Get with it. Stop this attack. Let's work together.
EmoEmilia	EmoEmilia_EN_B00041_S03913_W000012.wav	anger	 We are a world family. There's no room for this kind of absurdity anymore. Get with it. Stop this attack. Let's work together.	 Well I just passed him in the corridor and he looked like somebody who was so furious that he would explode if you spoke to him. Now what is going on?
EmoEmilia	EmoEmilia_EN_B00041_S04270_W000000.wav	anger	 Well I just passed him in the corridor and he looked like somebody who was so furious that he would explode if you spoke to him. Now what is going on?	 This shit sucks. I fucking hate this game. What the hell? I can't think in fucking four dimensions, man!
EmoEmilia	EmoEmilia_EN_B00041_S05518_W000000.wav	anger	 This shit sucks. I fucking hate this game. What the hell? I can't think in fucking four dimensions, man!	 Well, I refuse to accept it, and I'll never accept it! Why did you even bring me here?!
EmoEmilia	EmoEmilia_EN_B00041_S05652_W000009.wav	anger	 Well, I refuse to accept it, and I'll never accept it! Why did you even bring me here?!	 One of the most stupid, tolerant, politically correct saying is, I hate it. It's, uh, an enemy is just somebody to whose story you didn't listen.
EmoEmilia	EmoEmilia_EN_B00041_S05890_W000000.wav	anger	 One of the most stupid, tolerant, politically correct saying is, I hate it. It's, uh, an enemy is just somebody to whose story you didn't listen.	 To secure this specific area, the epicenter of the last two years of the illegal border crisis that we have had to endure. And your agents, President, they are pissed. Border Patrol agents are upset that we cannot get the proper policy
EmoEmilia	EmoEmilia_EN_B00041_S05951_W000003.wav	anger	 To secure this specific area, the epicenter of the last two years of the illegal border crisis that we have had to endure. And your agents, President, they are pissed. Border Patrol agents are upset that we cannot get the proper policy	 If you think dating is 50-50, if you don't wanna open car doors, chivalry, all that, and if you consider yourself a macho man, and you're not close to your mama, we're gonna have to say goodbye, fellas.
EmoEmilia	EmoEmilia_EN_B00041_S05965_W000008.wav	anger	 If you think dating is 50-50, if you don't wanna open car doors, chivalry, all that, and if you consider yourself a macho man, and you're not close to your mama, we're gonna have to say goodbye, fellas.	 And now he's a fucking saint? He witnessed the miracle of lactation? And now he's a saint?
EmoEmilia	EmoEmilia_EN_B00041_S05991_W000102.wav	anger	 And now he's a fucking saint? He witnessed the miracle of lactation? And now he's a saint?	 What the hell? Look at that. You were supposed to call me back. We had a deal, an agreement.
EmoEmilia	EmoEmilia_EN_B00041_S06024_W000015.wav	anger	 What the hell? Look at that. You were supposed to call me back. We had a deal, an agreement.	 He can retire quietly to one of his castles in the north and sulk and pray that Somerset and the Queen don't come for him. Or he can strike at them first. For a bullheaded man like York, that's no choice at all.
EmoEmilia	EmoEmilia_EN_B00041_S06075_W000074.wav	anger	 He can retire quietly to one of his castles in the north and sulk and pray that Somerset and the Queen don't come for him. Or he can strike at them first. For a bullheaded man like York, that's no choice at all.	 The fuck? Birthday party? Come on, I gotta get you a gift? Why? What happened? What? Nothing. You just waited. That's all that happened?
EmoEmilia	EmoEmilia_EN_B00041_S06876_W000017.wav	anger	 The fuck? Birthday party? Come on, I gotta get you a gift? Why? What happened? What? Nothing. You just waited. That's all that happened?	 That's how I would describe it. This is PC and Android, and no, before you ask, no, I did not sell my fucking soul. Okay? I'm not sponsored, so shut the fuck up.
